Sample_ID,Survey,Synoptic,Date,Time,DateTime,Sampler,Site,Theme,Flow_presence,Flow_state,Depth_CM,pH_UNIT,EC_US_CM,Temp_DEG_C,DO_PPM,DO_PCT,Canopy_PCT,DOC_PPM,TC_PPM,DIC_PPM,Cl_PPM,Br_PPM,NO3_PPM,PO4_PPM,SO4_PPM,NH4_PPB,NO3_PPB,SRP_PPB,TP_PPB,MnOES_PPM,AlOES_PPM,FeOES_PPM,CaOES_PPM,MgOES_PPM,SiOES_PPM,POES_PPM,NaOES_PPM,KOES_PPM,Be_PPB,Na_PPB,Al_PPB,Si_PPB,K_PPB,V_PPB,Cr_PPB,Mn_PPB,Fe_PPB,Co_PPB,Ni_PPB,Cu_PPB,Zn_PPB,As_PPB,Se_PPB,Sr_PPB,Y_PPB,Mo_PPB,Ag_PPB,Cd_PPB,Sn_PPB,Sb_PPB,Ba_PPB,La_PPB,Pr_PPB,Ce_PPB,Nd_PPB,Sm_PPB,Eu_PPB,Tb_PPB,Gd_PPB,Dy_PPB,Ho_PPB,Er_PPB,Tm_PPB,Yb_PPB,Lu_PPB,Tl_PPB,Pb_PPB,Th_PPB,U_PPB,Ti_PPB,W_PPB,Ca_PPB,Mg_PPB
WaDE_194,August_2023,Y,8/15/23,13:35:00,8/15/23 13:35,Berens,MTN1.1,1,Y,F,NA,6.93,273,19.38,ND,ND,27,1.36,43.24,41.88,4.84,<DL,4.38,<DL,3.1,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.003838139,3037.981403,19.39833293,3434.924937,1065.320361,0.387190971,0.108998624,46.19676166,19.13585336,0.081569462,0.140932413,<DL,13.94857352,0.147403301,0.204152503,63.50338222,0.047449299,0.068131654,<DL,0.031412206,<DL,0.038713674,41.07867542,0.039844998,0.010532103,0.026384225,0.045140925,0.022616491,0.011645787,0.001197268,0.009227594,0.00717646,0.001279187,0.004332624,0.000662277,0.003956565,0.000634966,0.010132277,0.033677556,0.002469864,0.203777911,0.507241449,0.001127997,50335.16075,9036.039284
WaDE_195,August_2023,Y,8/15/23,14:28:00,8/15/23 14:28,Berens,NBO5,1,Y,F,NA,7.43,270.8,16.87,ND,ND,72,4.91,47.28,42.37,0.78,<DL,1.9,<DL,1.93,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,0.011680015,372.410917,33.94768862,3619.803389,679.5253671,0.340017469,0.110400437,92.95966173,141.7644513,0.229579027,0.450506137,0.031679922,2.36746453,0.266696642,0.08728876,81.43536399,0.330714144,0.024714733,<DL,0.00266656,0.006833925,0.047574824,26.68108774,0.254228052,0.143592194,0.30443959,0.548895446,0.082629044,0.020908266,0.011365441,0.086051894,0.074286386,0.018472772,0.033791234,0.004089446,0.026190893,0.003763971,0.002710742,0.146163068,0.021411594,0.146798354,2.647028576,0.001587549,64065.72062,5088.996369
WaDE_196,August_2023,Y,8/15/23,15:02:00,8/15/23 15:02,Berens,NBO2,1,N,P,NA,7.63,193.2,15.06,ND,ND,10,1.86,30.33,28.47,5.97,<DL,1.81,<DL,3.33,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,3868.675351,2.046947119,4297.036608,1159.543268,0.21313888,0.060560871,6.392385217,6.386010345,0.019623075,0.088011591,<DL,1.180961428,0.124888691,0.176444951,51.28693116,0.036326349,0.501561081,<DL,0.007500331,<DL,0.026049388,16.54890098,0.019928835,0.006192809,0.011217151,0.029426915,0.011928003,0.005573972,0.000902411,0.007447417,0.005009121,0.000834516,0.00294062,0.000435438,0.002174381,0.000336656,0.004849118,<DL,<DL,0.882993643,0.041779163,0.005171498,41316.846,12635.56185
WaDE_197,August_2023,Y,8/15/23,15:15:00,8/15/23 15:15,Berens,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.13,<DL,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,<DL,<DL,17.62444315,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,0.000393627,<DL,<DL,<DL,<DL,<DL,0.468409598,<DL,<DL,0.004286859,<DL,0.000277652,9.48204E-05,<DL,<DL,9.41688E-05,<DL,7.14177E-05,<DL,0.000115473,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL
WaDE_198,August_2023,Y,8/15/23,15:30:00,8/15/23 15:30,Berens,NBO3,1,Y,F,NA,7.94,74.3,22.89,ND,ND,70,1.08,9.5,8.42,0.89,<DL,<DL,<DL,1.1,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,182.6906207,5.070959656,3972.432956,330.5327504,0.43598942,0.046048993,8.292682769,16.02249365,0.023581651,<DL,<DL,2.960534446,0.371818281,0.09901621,11.72148595,0.02701249,0.116416592,<DL,<DL,<DL,0.022083944,48.99431836,0.03581013,0.009265617,0.11288091,0.039191493,0.027254351,0.014227848,0.001166275,0.007949377,0.005915181,0.001003371,0.003193435,0.00036762,0.002926155,0.000403252,0.012310656,0.019217898,0.001118725,0.012613098,0.186255721,<DL,8418.887762,4235.713464
WaDE_199,NA,N,10/20/23,08:40:00,10/20/23 08:40,Berens,NBO2,1,Y,F,NA,7.63,305,14.28,7.72,75.4,ND,0.54,33.96,33.42,<DL,0.96,0.31,3.39,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,4340,1.533040569,3443,949,0.300608906,0.315888024,10.33586449,29.61328432,0.009441232,0.043071741,<DL,2.854257164,0.164747048,0.338226453,115.7471788,0.05652215,0.266827015,<DL,0.015305119,<DL,0.018522492,20.22164314,0.024530198,0.005898884,0.004673435,0.027819515,0.012354978,0.007381872,0.000799808,0.005405354,0.00488711,0.001027674,0.003454995,0.00053225,0.002606738,0.000345097,<DL,0.064843854,<DL,0.29537845,<DL,0.00757836,36221,12775
WaDE_200,NA,N,10/20/23,09:58:00,10/20/23 09:58,Berens,MTN1.1,1,N,P,NA,7.26,276,14.76,3.27,32.3,ND,3.08,53.79,50.71,<DL,2.31,<DL,3.97,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2915,21.04771188,3179,1536,0.234601505,0.218813618,74.86972035,11.19264823,0.091534702,0.082223279,0.269859651,3.373508816,0.15715555,0.194519342,60.38874457,0.036077238,0.104878731,<DL,0.01078003,<DL,0.06031553,31.84676917,0.022272474,0.010399752,0.032028139,0.041576965,0.018290195,0.010156519,0.000801539,0.005797219,0.005778247,0.001640197,0.003385629,0.000559787,0.003966676,0.000569617,0.013804504,0.199565426,<DL,0.419393208,0.023300205,0.005574506,56333,13132
WaDE_201,NA,N,10/20/23,10:12:00,10/20/23 10:12,Berens,MCA1,1,Y,F,NA,7.74,415,16.29,8.33,85.1,ND,0.96,50.92,49.96,<DL,3.17,<DL,5.39,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,3280,<DL,3762,1203,0.299432924,0.08040902,22.37226952,17.43738547,0.04985346,0.101666869,0.156942168,0.606598942,0.195401965,<DL,87.04197985,0.052659843,0.146675455,<DL,<DL,<DL,<DL,24.87861664,0.014651664,0.003550409,0.01543138,0.018993532,0.015317472,0.007997814,0.00094746,0.005753633,0.006378126,0.001245793,0.004715053,0.000584197,0.004824815,0.001028632,<DL,<DL,<DL,0.433063458,<DL,0.005268924,72166,13630
WaDE_202,NA,N,10/20/23,10:38:00,10/20/23 10:38,Berens,WBK1,1,Y,F,NA,7.46,384,15.25,7.48,74.7,ND,0.95,47.86,46.9,<DL,5.88,<DL,4.06,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2526,3.999543965,3375,1097,0.296544115,0.318218351,46.371146,7.730810644,0.053746396,0.921092572,0.170588306,1.769833537,0.103183917,0.185002345,55.40028985,0.120468594,0.180636289,<DL,0.034892739,<DL,<DL,33.71872552,0.045113669,0.011938961,0.011244479,0.05380353,0.023721244,0.012596512,0.001723743,0.012390618,0.011489656,0.00253091,0.009072998,0.001275964,0.007482483,0.001258706,0.014562994,0.029225916,<DL,0.480385368,<DL,0.009130955,49054,16860
WaDE_203,NA,N,10/20/23,11:01:00,10/20/23 11:01,Berens,BSL3.2,1,Y,F,NA,7.59,5,15.48,6.54,65.5,ND,2.73,53.98,51.26,<DL,2.89,<DL,7.02,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2620,9.770260306,3169,1589,0.447185985,0.139181621,11.19070542,18.36676969,0.038312935,0.146157583,0.562880625,1.8514854,0.229490237,0.258137923,78.07793267,0.032582916,0.158348576,<DL,<DL,<DL,0.075897162,34.98736842,0.014639063,0.003264181,0.027172623,0.016363196,0.018228047,0.011143594,0.000597045,0.003885993,0.00380475,0.000893927,0.00371784,0.000521935,0.004674017,0.000873528,<DL,0.113671423,<DL,0.502549393,0.096809096,0.011880581,53602,17890
WaDE_204,NA,N,10/20/23,11:19:00,10/20/23 11:19,Berens,BSL3.3,1,Y,F,NA,7.6,377,16.04,8.87,90.1,ND,0.52,46.63,46.12,<DL,4.91,<DL,3.28,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2309,<DL,3444,1072,0.315726542,0.347379299,0.945438866,5.066860364,<DL,0.083245414,0.185736827,4.954119603,0.136243482,<DL,46.0546984,0.066000233,0.130200032,<DL,0.012046774,<DL,<DL,58.52539567,0.020893261,0.004806274,0.006139431,0.022346477,0.030888945,0.017891821,0.000862607,0.005789354,0.005661108,0.001281679,0.004554065,0.000674919,0.004260394,0.000784675,<DL,<DL,<DL,0.399042436,<DL,<DL,46187,17753
WaDE_205,NA,N,10/20/23,11:23:00,10/20/23 11:23,Berens,BSL3.1,1,Y,F,NA,7.66,396,15.96,7.32,74.1,ND,0.77,47.19,46.43,<DL,4.75,<DL,3.53,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2388,13.39067308,3498,1121,0.324378679,0.333858865,3.296386622,9.794037471,0.015316582,0.081718134,0.249138858,3.334792482,0.150747445,<DL,49.30487587,0.059551851,0.124005592,<DL,0.014919683,<DL,0.061466714,57.05990827,0.019943991,0.006241523,0.008259101,0.02589346,0.027728086,0.017975101,0.000870695,0.005559718,0.005401597,0.001319579,0.004419576,0.00057008,0.004393407,0.000705121,<DL,0.170174346,<DL,0.411218965,<DL,0.006249124,47254,17802
WaDE_206,NA,N,10/20/23,11:23:00,10/20/23 11:23,Berens,BSL3.1,1,Y,F,NA,7.66,396,15.96,7.32,74.1,ND,0.62,47.05,46.44,<DL,4.8,<DL,3.58,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2403,<DL,3425,1109,0.317336666,0.276653184,3.150564816,7.948218478,0.0153506,0.102496931,0.224462874,4.196192462,0.151540009,<DL,49.72236674,0.059747333,0.142992587,<DL,0.01395598,<DL,0.042699914,57.18711665,0.018039907,0.003762937,0.005093255,0.019455834,0.029018781,0.017893239,0.000560962,0.005531086,0.004618511,0.001038232,0.003970978,0.000681759,0.004566559,0.000717869,<DL,<DL,<DL,0.416720516,<DL,0.003474463,47459,17515
WaDE_207,NA,N,10/20/23,12:39:00,10/20/23 12:39,Berens,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,<DL,NA,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,<DL,18.1297861,68,<DL,0.023051223,0.245802536,0.029593481,3.084852535,<DL,0.013937791,0.407778942,0.53703701,<DL,<DL,<DL,0.00035449,<DL,<DL,0.010634846,<DL,0.107457658,<DL,0.002891507,0.006575023,0.002294166,0.021446375,<DL,<DL,0.000123015,0.000879549,0.001208016,0.000740619,<DL,<DL,<DL,<DL,<DL,1.641030535,<DL,<DL,<DL,0.00729608,<DL,<DL
WaDE_208,NA,N,10/20/23,08:20:00,10/20/23 08:20,Berens,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,<DL,NA,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,17520,2.657739243,2626,5129,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,0.001870649,<DL,<DL,<DL,<DL,0.055273429,<DL,0.001885479,0.00012629,0.001185119,0.000958986,<DL,<DL,<DL,0.000552867,0.000291478,<DL,0.000358938,<DL,0.000170236,<DL,<DL,<DL,<DL,<DL,<DL,<DL,48489,12840
WaDE_209,October_2023,Y,10/25/23,09:00:00,10/25/23 09:00,Brooks,EFK2.0,3,Y,F,80.5,7.73,440.3,12.9,7.74,73.3,75,3.44,38.09,34.65,<DL,25.94,4.08,22.82,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,4054,<DL,4586,1920,0.499942631,0.149735833,8.598475588,16.15642805,0.113257177,0.754553214,1.526278174,9.828594623,0.502080209,0.338298379,105.6092644,0.024082233,5.644787618,<DL,0.053852307,<DL,0.181983078,35.75841703,0.006969001,0.001166972,0.0123287,0.009134225,0.018696404,0.01027848,0.000504503,0.05651777,0.002888473,0.000818308,0.002848343,0.000496655,0.003632779,0.000707732,<DL,<DL,0.024125982,2.939204599,0.026227902,0.025624229,53297,17760
WaDE_210,October_2023,Y,10/25/23,09:20:00,10/25/23 09:20,Brooks,Bear Creek,3,Y,F,46,7.94,409.5,11.7,8.76,80.7,55.5,1.19,42.72,41.53,<DL,<DL,<DL,42.61,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,18929,14.52762877,2702,5515,0.217383736,0.125608788,13.42170771,26.77403894,0.041004139,0.262267606,0.135221569,2.162919417,0.323061041,<DL,181.6523647,0.018117419,0.450653446,<DL,<DL,<DL,<DL,60.19722928,0.005768237,0.00080128,0.008492481,0.005154013,0.025562885,0.017649092,0.000301549,0.001819949,0.001421243,0.000256394,0.001451051,0.00022867,0.001184425,0.000305955,<DL,<DL,<DL,8.055857664,0.068793268,0.008545332,48205,12862
WaDE_211,October_2023,Y,10/25/23,09:50:00,10/25/23 09:50,Brooks,EFK5.4,3,Y,F,26,7.79,450.6,13.3,8.15,78,20,3.11,37.48,34.37,<DL,32.6,4.8,22.23,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,19731,0.637885371,2828,5743,0.497506012,0.127866557,7.591750351,20.5284649,0.110742635,0.750880177,1.637161128,15.65875572,0.48229577,0.311195968,99.69014822,0.025626124,6.197544817,<DL,0.05439808,<DL,0.200105862,39.40933712,0.008776153,0.001829478,0.013753834,0.010720409,0.02048155,0.011790123,0.000605793,0.073779246,0.003121962,0.000747646,0.003312279,0.00045242,0.004189335,0.000785532,<DL,0.013872586,0.008743255,2.393995397,0.050751501,0.02884728,47039,13202
WaDE_212,October_2023,Y,10/25/23,10:20:00,10/25/23 10:20,Brooks,EFK7.9,3,Y,F,56,7.77,455.7,13.9,7.9,76.7,17,3.06,36.97,33.91,<DL,35.9,5.01,23.23,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,20510,5.606313738,2774,6127,0.489805334,0.162464279,9.131049264,25.94032305,0.10322868,0.771383803,1.685697702,14.43908364,0.481630855,0.512902461,103.6057162,0.023139671,6.519799624,<DL,0.048714506,<DL,0.2327649,37.2250783,0.006651469,0.00124443,0.020459572,0.009194943,0.017457825,0.010538905,0.000514024,0.108625483,0.003094838,0.000559362,0.002873148,0.000594237,0.004256081,0.000728494,<DL,0.025134931,0.00474501,2.4184005,0.152784987,0.03093087,47596,13383
WaDE_213,October_2023,Y,10/25/23,11:20:00,10/25/23 11:20,Brooks,EFK10.0,3,Y,F,20,7.7,462.2,14.5,7.79,76.4,40.4,3.58,36.17,32.59,<DL,41.08,5.56,22.9,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,23379,2.315838003,2687,7039,0.432142733,0.174574177,7.495695505,27.58403128,0.102472393,0.789919463,1.73789676,17.58559205,0.407762976,0.404085192,99.66602175,0.024278491,5.923396015,<DL,0.045401935,<DL,0.217180927,38.73295766,0.007559024,0.001391607,0.015312477,0.008745239,0.019088385,0.011312582,0.000430689,0.123422059,0.002765551,0.000701963,0.003050739,0.00042874,0.004611605,0.000766512,<DL,0.038887557,<DL,2.109327946,0.040819441,0.024382172,51248,13029
WaDE_214,October_2023,Y,10/25/23,11:45:00,10/25/23 11:45,Brooks,EFK11.3,3,Y,F,22.5,7.71,495.8,15.24,8.04,80.3,28.3,4.41,35.99,31.58,<DL,48.21,6.07,28.25,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,10144,16.33974807,3257,2146,0.40040689,0.199816273,7.060818152,29.38958793,0.109377119,1.783421017,2.052776341,23.06276085,0.412394663,0.57804593,120.5744189,0.02238641,9.070283488,<DL,0.04069805,<DL,0.265140714,30.45716679,0.006881557,0.001401251,0.013309286,0.009137719,0.014795984,0.008951961,0.000457322,0.150272328,0.003063895,0.000615585,0.003311611,0.000498161,0.00502209,0.000861519,<DL,0.053975422,<DL,2.914884084,0.084091493,0.037241517,52561,14798
WaDE_215,October_2023,Y,10/25/23,14:00:00,10/25/23 14:00,Brooks,EFK18.2,3,Y,F,16,7.91,419.1,14.36,8.5,83.2,8,2.01,42.71,40.71,<DL,5.82,0.9,30.09,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,21302,0.221290697,2920,2228,0.428903093,0.277778656,9.777034621,17.55659533,0.034751325,0.228118672,1.711845715,5.348755356,0.420183915,0.666221094,137.994244,0.034477367,23.10782368,<DL,0.088651594,<DL,0.024996942,47.8149021,0.013148394,0.003249361,0.018160378,0.015802199,0.024453006,0.014280122,0.000786511,0.004430472,0.004351787,0.000831696,0.003805517,0.000657054,0.003889113,0.000797038,<DL,0.054770009,<DL,6.404665131,0.063439297,0.070593964,55713,14300
WaDE_216,October_2023,Y,10/25/23,15:15:00,10/25/23 15:15,Brooks,EFK23.5,3,Y,F,52,8.87,471.6,19.12,11.19,121.1,ND,2.84,41.05,38.2,0.65,14.89,0.31,32.47,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2477,24.65398725,4756,2086,0.619679707,0.395833071,7.301246797,31.23449611,0.080246449,0.4751971,6.230306933,35.41888316,0.465417664,2.261172523,139.3347156,0.11824664,86.28511635,<DL,0.435317842,<DL,0.085218499,53.3281427,0.030880166,0.009116322,0.050243007,0.042605705,0.031930786,0.016730846,0.002223473,0.013135991,0.012809232,0.002581061,0.008989365,0.0012135,0.009496825,0.001614791,<DL,0.03560211,0.013346127,13.18236176,0.230322114,0.20219636,46339,8827
WaDE_217,October_2023,Y,10/25/23,11:03:00,10/25/23 11:03,Brooks,Gum Hollow,3,Y,F,75,7.84,306.3,11.6,8.81,81.1,44,1.66,36.73,35.07,<DL,<DL,<DL,13.04,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,8007,<DL,2982,2225,0.183662704,0.025502123,31.8440612,22.87660155,0.041451021,0.336635783,0.035685749,0.806342567,0.293399984,<DL,88.64497944,0.018259277,0.313060954,<DL,<DL,<DL,<DL,31.52540814,0.005275542,0.000679233,0.007895346,0.005450355,0.014238683,0.008523313,0.000326592,0.002114142,0.001766425,0.000243998,0.001016282,0.000236844,0.001190149,0.000240933,<DL,<DL,<DL,0.274290454,0.02682151,<DL,53382,14736
WaDE_218,October_2023,Y,10/25/23,12:35:00,10/25/23 12:35,Brooks,EFK13.8,3,Y,F,26,7.97,407.8,12.92,9.26,87.8,37,1.83,43.16,41.33,0.3,3.91,<DL,29.06,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,10204,13.43632669,2992,2164,0.377232685,0.177778373,10.75307164,25.91501354,0.039220959,0.227740026,1.132861294,6.659592471,0.399744643,0.68985243,133.9788668,0.031979021,19.67107576,<DL,0.061221972,<DL,0.040147464,46.20854239,0.013659912,0.002946144,0.066974111,0.014081228,0.022688154,0.014078706,0.000644502,0.005323639,0.003910086,0.000702862,0.00373733,0.000550694,0.004518499,0.00089808,<DL,<DL,<DL,6.483301188,0.191340839,0.051405167,55061,14807
WaDE_219,October_2023,Y,10/25/23,13:30:00,10/25/23 13:30,Brooks,EFK16.2,3,Y,F,83,7.83,427.6,13.26,8.21,78.5,15,2.1,44.4,42.3,0.38,4.86,<DL,31.37,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,11422,<DL,3316,2274,0.406657239,0.290968549,12.00028289,23.35365227,0.037177036,0.227056052,1.679784449,3.248409178,0.470583828,1.11516504,141.4936188,0.038608969,33.26148577,<DL,0.11810556,<DL,0.043154628,48.11327031,0.01662034,0.003707882,0.030076417,0.01902407,0.024723718,0.01437583,0.000663461,0.005402606,0.004554851,0.000871867,0.003986945,0.000547869,0.004238043,0.000956604,<DL,<DL,<DL,7.366627568,0.054693472,0.071206488,52173,13744
WaDE_220,October_2023,Y,10/25/23,14:30:00,10/25/23 14:30,Brooks,EFK20,3,Y,F,33,8.15,426.9,15.92,10.69,108.3,70,1.6,41.05,39.44,0.31,6.28,<DL,36.37,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,3868,<DL,2834,1225,0.462865217,0.223509252,11.39282616,19.47878918,0.036231928,0.20965409,1.761161673,5.830650833,0.480509534,0.864720868,156.8520888,0.03688408,25.67508794,<DL,0.109113861,<DL,0.048244015,50.35429674,0.015463325,0.003608858,0.025967497,0.019899848,0.026333803,0.01520417,0.000740908,0.005909725,0.005236597,0.000869919,0.004198347,0.000603603,0.004042349,0.000763974,<DL,<DL,<DL,7.831691058,0.093474184,0.084000707,54632,16577
WaDE_221,October_2023,Y,10/25/23,14:45:00,10/25/23 14:45,Brooks,Downtown,3,Y,F,20,7.93,398.2,14.08,8.74,85,93,1.17,49.36,48.19,<DL,3.11,<DL,7.43,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,3625,<DL,4501,2489,0.3067336,0.25533279,7.283015406,10.93838015,0.027916589,0.099343278,0.351291142,3.90124105,0.217076961,<DL,70.32126719,0.028750211,0.252513693,<DL,<DL,<DL,0.031563407,54.84283341,0.009382744,0.001875954,0.010638573,0.010107038,0.025881495,0.01657612,0.000444967,0.003328227,0.003047855,0.000722876,0.002684656,0.000502439,0.00359006,0.000703016,<DL,<DL,<DL,0.426896092,<DL,<DL,56951,9972
WaDE_222,October_2023,Y,10/25/23,10:40:00,10/25/23 10:40,Brooks,Pinhook Branch,1,Y,F,38.5,7.72,366.5,9.74,8.42,74.3,39,2.01,44.48,42.48,<DL,<DL,<DL,16.99,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,3785,<DL,6716,2710,0.118233384,<DL,8.962547997,13.22422728,0.024243875,0.496330927,0.232374789,0.990003434,0.372806685,<DL,99.11682611,0.010557727,0.600530813,<DL,<DL,<DL,<DL,35.60049501,0.001686246,<DL,0.003572296,<DL,0.014967778,0.010137386,0.000132101,0.000828981,0.000466567,<DL,0.000571772,0.000115576,0.00074953,0.000100157,0.013025387,<DL,<DL,0.840473721,0.021531393,<DL,44462,10560
WaDE_223,October_2023,Y,10/25/23,13:03:00,10/25/23 13:03,Brooks,Mill Branch,3,Y,F,23,7.83,320.6,12.22,8.79,82.2,50,1.51,36.95,35.44,<DL,<DL,<DL,19.11,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,6,<DL,<DL,4,0.168359088,0.069970228,6.028942321,25.26422577,0.032949987,0.201138365,0.170091049,1.387400205,0.459251646,<DL,99.71690369,0.009422372,0.239632251,<DL,<DL,<DL,<DL,36.24038358,0.00289867,7.47234E-05,0.000378712,0.001778923,0.01551978,0.010456898,0.000167315,0.001166823,0.00087688,<DL,0.000682125,8.88115E-05,0.000571258,9.65953E-05,<DL,<DL,<DL,0.33687339,<DL,<DL,1,<DL
WaDE_224,October_2023,Y,10/25/23,16:30:00,10/25/23 16:30,Brooks,FB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,<DL,NA,<DL,<DL,<DL,<DL,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2722,<DL,3226,1113,<DL,<DL,<DL,<DL,<DL,<DL,<DL,2.094363256,<DL,<DL,0.02308391,<DL,<DL,<DL,<DL,<DL,<DL,1.94220239,<DL,<DL,<DL,<DL,0.000892598,0.000575689,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,49138,17352
WaDE_231,October_2023,Y,10/25/23,09:05:00,10/25/23 09:05,Herndon,BSL1.3,1,Y,F,11,7.79,391,12.69,8.67,81.5,100,0.69,47.87,47.18,<DL,3.89,<DL,4.4,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,9708,<DL,1941,1807,0.325978011,0.577898851,6.480105059,12.39453338,0.019002703,0.079926935,0.318132757,3.533425515,0.182603286,<DL,55.07316148,0.025375591,0.159700377,<DL,0.010832593,<DL,0.072464247,53.83981812,0.009398812,0.002401941,0.014940276,0.009536381,0.025720124,0.016271789,0.000422265,0.003177984,0.002539557,0.00051994,0.002449046,0.000363503,0.002555999,0.000511375,<DL,0.019474052,<DL,0.440116866,<DL,<DL,76893,10934
WaDE_232,October_2023,Y,10/25/23,09:14:00,10/25/23 09:14,Herndon,BSL1.2,1,Y,F,21,7.75,503,11.2,8.18,74.5,0,1.53,54.43,52.89,<DL,1.27,<DL,22.91,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,3678,<DL,2882,1182,0.267092692,0.112880716,36.93815431,25.32976029,0.070145979,0.238808809,0.710919287,3.905559842,0.28359857,0.200847307,144.8120651,0.030620589,0.546378029,<DL,<DL,<DL,0.152398969,64.08922383,0.011164147,0.003145003,0.01262999,0.014571566,0.03053496,0.019879061,0.000536274,0.004504169,0.003683345,0.00125443,0.005118374,0.00084889,0.00733455,0.001834814,<DL,0.028770266,<DL,0.456292475,0.059673528,0.014780137,53563,16471
WaDE_233,October_2023,Y,10/25/23,09:31:00,10/25/23 09:31,Herndon,BSL1.1,1,Y,F,16,7.8,405,11.9,9.68,89.5,0,0.73,49.06,48.32,<DL,3.35,<DL,6.64,<DL,TBD,TBD,TBD,TBD,ND,ND,ND,ND,ND,ND,ND,ND,ND,<DL,2350,<DL,3575,1100,0.326171496,0.279826223,9.135041507,10.89245526,0.026153815,0.077243745,0.32371103,3.115808724,0.195020301,0.183360517,68.03155182,0.031959542,0.174951488,<DL,<DL,<DL,0.04555158,55.14002358,0.012922293,0.00262626,0.025203284,0.011560678,0.026850805,0.01669321,0.000630557,0.00387832,0.003530769,0.000803058,0.003032265,0.000411968,0.003307703,0.000710061,<DL,<DL,<DL,0.442366637,<DL,<DL,46399,18707
